	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE
102	-10.021936	-0.982893	7.014763	-9.284181	-2.068605	5.848461	-9.494937	-0.253791	6.974036	-7.691450	-1.973733	6.051174	-7.901867	-0.833208	7.517777	-10.161413	-0.452882	6.034418	-8.474049	-0.318658	6.704054	-9.705547	0.399501	6.043046	-8.460473	0.839272	6.547882	-11.557479	-1.668519	5.687661	-12.886765	-2.320442	5.574386	-10.828839	-1.289095	5.915887	-6.123471	-1.478260	6.046568	-6.606431	-1.645216	6.580310	-10.163445	-1.200024	7.161899	-9.986949	-2.180562	7.097277	-9.625067	-2.282412	5.987309	-10.104536	-1.862327	7.726631	-10.803201	-0.518541	6.815475	-11.843998	0.208685	8.315133	-10.739916	-1.817990	6.009117	-9.902391	-2.751142	8.078603
103	-8.732807	-1.082380	6.736805	-7.965799	-2.187197	5.743594	-8.126364	-0.338912	6.852011	-6.312128	-2.224175	5.899825	-6.580626	-0.944171	7.469007	-8.755693	-0.365860	6.064857	-7.034919	-0.511339	6.551593	-8.491840	0.358921	5.669272	-7.066011	0.712182	6.387856	-10.223878	-1.518118	5.707378	-11.501432	-2.067686	5.399161	-9.400937	-1.445087	5.704808	-4.815833	-1.684543	5.944635	-5.383451	-1.969137	6.504832	-8.818590	-1.225116	7.128079	-8.694572	-2.187077	7.032866	-8.311322	-2.289861	5.910184	-8.733687	-1.980325	7.731880	-9.434929	-0.305393	6.774139	-10.443680	0.557775	8.318603	-9.410060	-1.720771	5.980835	-8.575544	-2.588448	8.201604
104	-7.466128	-1.300565	6.484132	-6.671443	-2.405345	5.660921	-6.767347	-0.561945	6.728675	-4.950870	-2.574228	5.768483	-5.285170	-1.165522	7.426517	-7.354002	-0.426159	6.131701	-5.596491	-0.820562	6.424416	-7.291851	0.179833	5.367363	-5.708611	0.488979	6.297701	-8.909883	-1.495514	5.704556	-10.129689	-1.949205	5.225417	-7.954047	-1.761383	5.513065	-3.546648	-1.968124	5.853705	-4.188018	-2.354399	6.490092	-7.503232	-1.370812	7.094240	-7.425426	-2.317065	6.960594	-7.018788	-2.393183	5.825597	-7.347087	-2.246587	7.700665	-8.072815	-0.258896	6.736373	-9.036731	0.727252	8.240108	-8.102768	-1.747103	5.928540	-7.276859	-2.552738	8.295877
105	-6.225438	-1.620313	6.277036	-5.408178	-2.697104	5.614508	-5.433703	-0.895767	6.634506	-3.615750	-2.987885	5.662842	-4.017993	-1.475898	7.406955	-5.957836	-0.619128	6.249353	-4.165592	-1.217228	6.340546	-6.111234	-0.123176	5.170599	-4.393441	0.188259	6.298752	-7.610893	-1.599931	5.701356	-8.780463	-1.967617	5.070142	-8.678096	1.422338	5.937517	-2.317825	-2.296300	5.784715	-3.013999	-2.768790	6.529600	-6.218021	-1.622785	7.081781	-6.181121	-2.549055	6.909722	-5.752620	-2.573345	5.748203	-7.734311	0.309533	7.874788	-6.719150	-0.368163	6.728259	-7.620552	0.708624	8.099250	-6.820191	-1.889376	5.875613	-6.008051	-2.637381	8.378635
106	-5.013585	-2.017923	6.125053	-4.184086	-3.030080	5.606333	-4.145273	-1.304028	6.593559	-2.314408	-3.426102	5.575488	-2.782813	-1.846023	7.419653	-4.572094	-0.921058	6.420835	-2.753814	-1.664942	6.306943	-4.954742	-0.527895	5.102388	-3.122896	-0.169155	6.404403	-6.325708	-1.824400	5.718290	-7.462542	-2.115718	4.951790	-7.430632	1.238490	5.820756	-1.124969	-2.645039	5.754964	-1.854227	-3.179245	6.605833	-4.964499	-1.961976	7.108374	-4.963484	-2.856172	6.904612	-4.519205	-2.807430	5.689271	-6.520739	0.139719	7.745273	-5.376808	-0.612960	6.770757	-7.878702	3.260068	8.131986	-5.565403	-2.133353	5.844941	-4.769037	-2.829944	8.464794
107	-3.830035	-2.461618	6.026054	-3.006833	-3.369278	5.627812	-2.920603	-1.746056	6.621103	-1.053239	-3.851618	5.491084	-1.583371	-2.240247	7.465228	-3.204190	-1.300576	6.638231	-1.376262	-2.122928	6.318103	-3.824861	-1.004124	5.170965	-1.896546	-0.558993	6.619454	-5.057905	-2.152685	5.770114	-6.182397	-2.375600	4.887485	-6.135857	0.899414	5.803364	0.039713	-3.001868	5.784814	-0.702965	-3.555481	6.693307	-3.744186	-2.364604	7.183057	-3.770183	-3.209568	6.959439	-3.324547	-3.070936	5.657501	-5.273135	-0.152374	7.661532	-4.048230	-0.964463	6.869319	-6.742365	3.363018	7.824391	-4.341697	-2.457884	5.855132	-3.558533	-3.112641	8.563124
108	-2.669234	-2.913018	5.966052	-1.879342	-3.682966	5.665318	-1.769348	-2.182821	6.723072	0.163175	-4.234658	5.392782	-0.421615	-2.620291	7.536562	-1.862347	-1.719752	6.884780	-0.049766	-2.552275	6.356530	-2.721272	-1.514303	5.364362	-0.711760	-0.952290	6.935895	-3.814585	-2.559193	5.863155	-4.941356	-2.720377	4.888831	-4.810437	0.455630	5.884995	1.183446	-3.359507	5.882678	0.441525	-3.874982	6.762411	-2.558028	-2.801558	7.304314	-2.592664	-3.582366	7.079016	-2.172056	-3.340250	5.660116	-4.001678	-0.534616	7.646816	-2.736987	-1.384876	7.010611	-5.582962	3.272650	7.555853	-3.149299	-2.835428	5.917525	-2.374907	-3.461711	8.672613
109	-1.523697	-3.332925	5.920225	-0.797364	-3.948293	5.703903	-0.687558	-2.582273	6.896546	1.332193	-4.558775	5.265904	0.703906	-2.951068	7.618327	-0.554913	-2.136573	7.137130	1.208049	-2.921637	6.392597	-1.641808	-2.014901	5.646179	0.434539	-1.314649	7.326838	-2.602895	-3.011238	5.994920	-3.733012	-3.117886	4.959978	-3.473429	-0.037886	6.055024	2.309035	-3.706372	6.029368	1.575250	-4.126593	6.782345	-1.405855	-3.241061	7.461196	-1.420768	-3.950370	7.261129	-1.060232	-3.595342	5.701051	-2.722389	-0.967804	7.713826	-1.450361	-1.829480	7.168644	-4.403132	3.011384	7.365447	-1.982793	-3.234082	6.031247	-1.217247	-3.847131	8.780154
110	-0.389546	-3.689024	5.855885	0.248896	-4.154434	5.726977	0.340610	-2.922135	7.128057	2.452205	-4.822737	5.098292	1.796373	-3.206788	7.686236	0.710774	-2.511971	7.369110	2.379621	-3.211262	6.385639	-0.584427	-2.462052	5.959220	1.543402	-1.607787	7.744913	-1.424670	-3.473788	6.155931	-2.545090	-3.535234	5.097100	-2.144749	-0.530297	6.292924	3.413095	-4.024847	6.177714	2.689856	-4.309729	6.722705	-0.285291	-3.653323	7.633892	-0.250262	-4.290625	7.493827	0.019321	-3.824465	5.778611	-1.458326	-1.405862	7.859633	-0.197479	-2.255234	7.317018	-3.209454	2.616081	7.282750	-0.831298	-3.620550	6.178704	-0.086554	-4.233024	8.860629
111	0.730029	-3.961671	5.739151	1.270513	-4.303116	5.716752	1.334018	-3.192520	7.390309	3.522036	-5.037602	4.879761	2.857383	-3.376760	7.710645	1.929174	-2.819102	7.556727	3.451466	-3.413735	6.289227	0.451416	-2.822012	6.240453	2.613382	-1.798127	8.132472	-0.273589	-3.913657	6.329134	-1.365694	-3.941395	5.285230	-0.845797	-0.979741	6.566492	4.488706	-4.298752	6.269925	3.776339	-4.431142	6.555894	0.809121	-4.016501	7.795304	0.914902	-4.579381	7.748610	1.080506	-4.028264	5.882111	-0.234491	-1.804019	8.063123	1.014070	-2.631497	7.439292	-2.009732	2.134234	7.321414	0.316023	-3.963908	6.326835	1.014852	-4.580867	8.880409
112	1.825983	-4.146111	5.542728	2.273997	-4.406876	5.656302	2.305076	-3.397299	7.644301	4.541091	-5.221021	4.602931	3.884517	-3.466979	7.664026	3.096932	-3.049768	7.681064	4.419185	-3.530529	6.061878	1.464425	-3.080360	6.438734	3.641885	-1.868467	8.436642	0.860336	-4.302517	6.488591	-0.188911	-4.309934	5.495064	0.402264	-1.357103	6.836027	5.528806	-4.520989	6.258785	4.828709	-4.502492	6.263609	1.884554	-4.322319	7.916026	2.064724	-4.794568	7.976591	2.135511	-4.217433	5.986838	0.927735	-2.126086	8.287064	2.180818	-2.944722	7.529330	-0.812837	1.617447	7.473733	1.464994	-4.242286	6.437486	2.084686	-4.855651	8.803397
113	2.887872	-4.250509	5.250167	3.256347	-4.485250	5.530222	3.256216	-3.553500	7.850141	5.510778	-5.390947	4.264679	4.872561	-3.497374	7.526834	4.213136	-3.215014	7.727484	5.288608	-3.566181	5.675636	2.452156	-3.240510	6.518998	4.626101	-1.823785	8.617400	1.982401	-4.622289	6.602777	0.983032	-4.622915	5.686662	1.581386	-1.647945	7.064485	6.528157	-4.693481	6.118480	5.844783	-4.539687	5.843050	2.947289	-4.578644	7.971168	3.186081	-4.923385	8.118665	3.187822	-4.404510	6.054281	2.014260	-2.349868	8.485207	3.302829	-3.196899	7.584939	0.370770	1.113406	7.710140	2.613804	-4.449728	6.479004	3.121152	-5.032654	8.598894
114	3.908213	-4.292376	4.856918	4.208500	-4.559755	5.325802	4.183398	-3.687667	7.977439	6.434767	-5.559552	3.866664	5.817016	-3.497984	7.288689	5.279205	-3.340731	7.684716	6.072944	-3.522519	5.120261	3.412149	-3.316019	6.458895	5.561460	-1.686482	8.647346	3.088007	-4.869449	6.640802	2.141495	-4.874413	5.818845	2.678378	-1.852556	7.224939	7.482779	-4.820342	5.843424	6.824406	-4.564476	5.309481	4.000667	-4.807605	7.944746	4.266242	-4.967617	8.125705	4.231003	-4.593621	6.044006	3.018978	-2.469794	8.613262	4.381709	-3.400393	7.601536	1.532076	0.656825	7.983784	3.754080	-4.598773	6.431177	4.123111	-5.103776	8.250391
115	4.884496	-4.296323	4.371806	5.123910	-4.648249	5.036965	5.080747	-3.831657	8.007736	7.316990	-5.728846	3.414778	6.717898	-3.506740	6.947384	6.296349	-3.459863	7.543978	6.791800	-3.399270	4.401582	4.343235	-3.325211	6.250444	6.441592	-1.486766	8.509708	4.164076	-5.052493	6.576482	3.274410	-5.069206	5.855559	3.684233	-1.984059	7.300015	8.388284	-4.901954	5.441645	7.766809	-4.605963	4.693858	5.044132	-5.040796	7.832080	5.295318	-4.942305	7.972754	5.252830	-4.775570	5.927010	3.939848	-2.493493	8.638118	5.418572	-3.572718	7.571186	2.661249	0.270895	8.239861	4.874364	-4.716545	6.285683	5.090478	-5.081938	7.765000
116	5.818609	-4.292150	3.816717	6.002143	-4.759771	4.669386	5.943580	-4.017992	7.933149	8.159985	-5.894194	2.918664	7.582743	-3.566131	6.508634	7.264002	-3.602773	7.300862	7.471883	-3.201822	3.533147	5.245581	-3.287250	5.902927	7.261126	-1.256271	8.197442	5.194464	-5.184783	6.390596	4.370303	-5.217913	5.770050	4.594953	-2.065280	7.276888	9.238297	-4.936895	4.928296	8.669030	-4.698601	4.035586	6.074255	-5.312275	7.638810	6.267832	-4.872392	7.660985	6.238971	-4.932273	5.690862	4.775841	-2.437639	8.540611	6.413479	-3.732143	7.483447	3.744887	-0.030627	8.429144	5.963946	-4.834476	6.046268	6.024195	-5.000560	7.176704
117	6.712988	-4.311059	3.219682	6.845145	-4.895798	4.242239	6.769308	-4.274529	7.755240	8.964352	-6.056712	2.394403	8.424672	-3.712920	5.985651	8.180158	-3.789575	6.959219	8.144971	-2.951507	2.528520	6.118716	-3.218976	5.439511	8.019276	-1.024269	7.712838	6.164692	-5.278083	6.073582	5.420734	-5.331523	5.548049	5.413643	-2.123638	7.142417	10.025043	-4.931900	4.323132	9.525378	-4.872763	3.371358	7.086267	-5.646246	7.372825	7.183347	-4.790717	7.215279	7.175877	-5.045191	5.338323	5.528823	-2.324907	8.311966	7.366124	-3.894732	7.326755	4.766124	-0.241470	8.513712	7.013086	-4.973535	5.725419	6.924675	-4.903548	6.534966
118	7.567164	-4.379958	2.604775	7.652957	-5.055885	3.781835	7.557030	-4.617461	7.482563	9.730426	-6.229679	1.865316	9.253835	-3.959415	5.397040	9.043383	-4.025612	6.533319	8.839561	-2.689697	1.407039	6.960871	-3.135576	4.886508	8.720830	-0.815745	7.068666	7.064825	-5.339719	5.628646	6.420320	-5.417199	5.188966	7.429064	-4.417048	6.833722	10.741163	-4.910137	3.652278	10.328498	-5.144107	2.727128	8.071463	-6.037999	7.033648	8.045433	-4.734323	6.677882	8.052944	-5.103547	4.884634	6.206665	-2.181648	7.948284	8.276251	-4.070219	7.090770	7.047492	-2.561446	8.726318	8.011024	-5.134442	5.337506	7.789769	-4.830621	5.884502
119	8.376859	-4.516008	1.986304	8.424451	-5.239197	3.309101	8.304193	-5.043341	7.127658	10.457931	-6.425632	1.350667	10.067919	-4.280097	4.758955	9.853957	-4.303496	6.044735	9.569101	-2.473572	0.211260	7.769007	-3.055284	4.265234	9.374522	-0.647892	6.285679	7.891001	-5.373802	5.072649	7.365270	-5.478149	4.704524	8.208854	-4.705509	6.460948	11.381645	-4.908795	2.948902	11.071383	-5.504733	2.113482	9.014172	-6.446071	6.606643	8.858739	-4.738349	6.093611	8.864296	-5.112313	4.356490	8.347292	-4.630038	7.558258	9.143132	-4.259256	6.770485	7.993808	-2.763616	8.566078	8.946712	-5.300734	4.891874	8.614733	-4.806733	5.251608
120	9.135124	-4.721843	1.368296	9.160813	-5.443214	2.832877	9.002667	-5.527012	6.703836	11.146245	-6.637484	0.849936	10.850383	-4.619266	4.074867	10.612844	-4.610096	5.516657	9.270609	0.001937	-4.092170	8.539720	-2.999674	3.590619	9.989477	-0.528386	5.385427	8.646240	-5.389144	4.433698	8.252740	-5.519919	4.117095	8.916580	-5.002700	5.961358	11.945745	-4.967608	2.249585	11.749002	-5.920331	1.524424	9.895044	-6.811279	6.066160	9.626659	-4.828627	5.495434	9.611296	-5.096307	3.789851	9.058950	-4.751464	6.954895	9.965195	-4.458140	6.369602	8.851536	-2.919317	8.245419	9.812583	-5.450861	4.388684	9.393500	-4.838166	4.640370
121	9.834354	-4.980151	0.744426	9.865126	-5.665299	2.354857	9.639649	-6.031599	6.222136	11.794148	-6.838519	0.344062	11.579903	-4.915498	3.335060	11.320361	-4.932961	4.968703	10.033075	-0.125194	-5.070024	9.268549	-2.986173	2.870999	10.572484	-0.461355	4.386431	9.340107	-5.408658	3.745573	9.081121	-5.561100	3.459979	9.555660	-5.294802	5.347811	12.436131	-5.116189	1.586259	12.359804	-6.340798	0.945261	10.698232	-7.084796	5.385117	10.350603	-5.015340	4.899466	10.301785	-5.096215	3.223677	9.716775	-4.875634	6.237521	10.740493	-4.669534	5.901772	9.627264	-3.059129	7.764925	10.606890	-5.569065	3.820998	10.119869	-4.910084	4.029567
122	10.468064	-5.252093	0.097283	10.537449	-5.897252	1.872140	10.202209	-6.523812	5.690306	12.400645	-7.002955	-0.184300	12.241572	-5.121622	2.525668	11.974888	-5.258201	4.409034	10.764717	-0.419872	-5.949038	9.950188	-3.020697	2.108286	11.128697	-0.456652	3.309882	9.985591	-5.467809	3.042543	9.849853	-5.635862	2.775607	10.132643	-5.571545	4.627185	12.856450	-5.366315	0.980845	12.906141	-6.722913	0.370545	11.415283	-7.241467	4.542284	11.029637	-5.288113	4.305857	10.945774	-5.155734	2.691092	10.324738	-5.016371	5.433482	11.466475	-4.908709	5.392133	10.328783	-3.208096	7.135245	11.332619	-5.652813	3.186155	10.788359	-4.988976	3.376112
123	11.031565	-5.487971	-0.597713	11.171432	-6.119656	1.377541	10.680760	-6.981862	5.114970	12.965044	-7.122682	-0.732776	12.830706	-5.208242	1.635381	12.573667	-5.565395	3.829480	11.417103	-0.833559	-6.726474	10.579348	-3.095562	1.300148	11.660450	-0.529934	2.190570	10.594192	-5.602798	2.356745	10.557755	-5.780314	2.105948	10.658545	-5.835205	3.793841	13.209967	-5.708671	0.444329	13.392838	-7.045753	-0.185627	12.045192	-7.276750	3.527662	11.660098	-5.611037	3.698210	11.548465	-5.304329	2.214095	10.884231	-5.195374	4.588178	12.139761	-5.195195	4.871964	10.961559	-3.384248	6.378091	11.993434	-5.717188	2.498012	11.393833	-5.039189	2.638807
124	11.521783	-5.646201	-1.361066	11.756779	-6.311516	0.866916	11.069274	-7.395159	4.504155	13.485462	-7.206353	-1.280666	13.349825	-5.164505	0.660725	13.113709	-5.832983	3.214828	11.958687	-1.292286	-7.406714	11.151094	-3.190646	0.444272	12.161774	-0.688577	1.086206	11.172302	-5.838344	1.716773	11.202429	-6.010411	1.477987	11.140965	-6.085251	2.847018	13.500142	-6.114313	-0.021541	13.824013	-7.309618	-0.696939	12.591403	-7.192478	2.349405	12.236910	-5.924618	3.044600	12.108088	-5.545063	1.801916	11.395651	-5.435328	3.748857	12.755346	-5.534659	4.363225	11.528224	-3.602783	5.524786	12.591678	-5.793058	1.789501	11.931907	-5.044209	1.808496
125	11.937980	-5.704898	-2.196832	12.283394	-6.464942	0.349614	11.364121	-7.762833	3.868978	13.956318	-7.270526	-1.799740	13.803074	-5.000646	-0.384009	13.592272	-6.049295	2.559729	12.375927	-1.727102	-7.997688	11.661523	-3.279336	-0.456052	12.614307	-0.917580	0.066031	11.720011	-6.180242	1.144772	11.781527	-6.311551	0.896458	11.576265	-6.298666	1.811055	13.730007	-6.545047	-0.420391	14.201885	-7.524860	-1.138203	13.058326	-6.986019	1.035095	12.756935	-6.162610	2.308605	12.617744	-5.853119	1.448428	11.857387	-5.744342	2.951863	13.307042	-5.907571	3.865003	12.029176	-3.876280	4.610570	13.128395	-5.910864	1.100439	12.399267	-5.004024	0.902187
126	12.283410	-5.663657	-3.082369	12.742506	-6.588782	-0.149862	11.562511	-8.088013	3.220799	14.368411	-7.332916	-2.261820	14.192780	-4.749305	-1.456761	14.007111	-6.217731	1.878091	12.664597	-2.095248	-8.506158	12.108393	-3.340861	-1.385968	11.086946	2.212519	-0.931631	12.231591	-6.609484	0.650220	12.294526	-6.650481	0.351368	9.964190	-2.987413	0.538381	13.900401	-6.969447	-0.754724	14.526727	-7.704125	-1.490671	13.449347	-6.655318	-0.375504	13.220346	-6.278055	1.466853	13.068967	-6.189268	1.137260	12.263910	-6.103786	2.227043	13.788269	-6.276564	3.356461	12.462324	-4.207598	3.665953	13.604468	-6.081044	0.461354	12.793381	-4.919083	-0.063323
127	12.565144	-5.544972	-3.961782	13.125463	-6.701402	-0.602184	11.660920	-8.363661	2.558938	14.711473	-7.408273	-2.642565	14.518227	-4.461853	-2.486912	14.356770	-6.355379	1.201888	12.825249	-2.378263	-8.935509	12.489539	-3.373396	-2.311805	11.386584	1.975112	-1.589784	12.696957	-7.082815	0.226216	12.743192	-6.998490	-0.164208	10.245001	-2.984396	-0.585928	14.008093	-7.370461	-1.021800	14.796705	-7.859051	-1.742222	13.766792	-6.213965	-1.829137	13.628645	-6.255593	0.517873	13.454319	-6.522548	0.856855	12.605582	-6.472735	1.602862	14.192285	-6.605160	2.814048	12.822564	-4.584697	2.714189	14.021122	-6.293642	-0.110209	13.111609	-4.794700	-1.065740
128	12.789913	-5.392607	-4.750962	13.422153	-6.821197	-0.984501	11.655063	-8.563982	1.865555	14.976750	-7.505301	-2.925878	14.776119	-4.194812	-3.394270	14.639586	-6.486754	0.570589	12.861725	-2.574077	-9.283394	12.798529	-3.395956	-3.180602	11.597579	1.727143	-2.175686	13.105116	-7.548155	-0.143670	13.130097	-7.341990	-0.643837	10.461124	-2.882615	-1.694122	14.046782	-7.743020	-1.214800	15.007519	-7.999225	-1.886359	14.012157	-5.699162	-3.250900	13.981710	-6.108269	-0.517372	13.768415	-6.841160	0.609379	10.562015	-2.908508	0.669158	14.512334	-6.872366	2.228235	13.102942	-4.978855	1.773770	14.379034	-6.533428	-0.602878	13.350479	-4.653647	-2.058599
129	12.960979	-5.259624	-5.361320	13.622501	-6.961088	-1.285257	11.544866	-8.663222	1.130704	15.159332	-7.624428	-3.107534	14.962301	-3.990910	-4.115878	14.852823	-6.635240	0.018927	10.896881	0.611460	-9.734514	13.023238	-3.436801	-3.934147	11.710087	1.484570	-2.764138	13.448263	-7.968284	-0.469060	13.456495	-7.677398	-1.070826	10.605818	-2.681207	-2.762616	14.009912	-8.088448	-1.324751	15.151962	-8.132031	-1.921529	12.508224	-1.977661	-4.364316	14.277733	-5.873514	-1.590335	14.007426	-7.146536	0.404912	10.766531	-3.221090	0.311131	14.742735	-7.076747	1.610283	13.296355	-5.342403	0.853082	14.677161	-6.789479	-1.008100	11.412750	-0.870097	-3.247116
130	13.078691	-5.190474	-5.726125	13.719595	-7.128128	-1.500742	9.204082	-5.098698	0.020724	15.259401	-7.758916	-3.191375	15.073689	-3.871088	-4.616272	14.993177	-6.817470	-0.429868	10.800837	0.483072	-9.707796	13.149406	-3.519063	-4.528405	11.723845	1.249428	-3.362772	13.722265	-8.330929	-0.746336	13.722260	-8.003642	-1.426117	10.675081	-2.403255	-3.752866	13.893081	-8.409522	-1.342439	15.220976	-8.262521	-1.850244	12.700911	-1.518090	-5.287086	14.514237	-5.609152	-2.623108	14.167673	-7.444245	0.253930	10.910136	-3.512754	0.100223	14.880462	-7.233305	0.990044	13.396562	-5.615217	-0.056421	14.912085	-7.055280	-1.320569	11.522392	-0.783562	-3.936703
131	13.142900	-5.213116	-5.809340	13.712702	-7.323525	-1.630632	9.010159	-5.078207	-0.504047	15.280928	-7.899003	-3.181210	15.109834	-3.838187	-4.880788	15.057523	-7.041965	-0.763516	10.644396	0.342898	-9.546347	13.167042	-3.654485	-4.940513	11.646271	1.012643	-3.903149	13.924853	-8.640382	-0.967053	13.926173	-8.320124	-1.693215	10.667739	-2.098261	-4.602864	13.695887	-8.707235	-1.260835	15.206653	-8.393728	-1.676987	12.845159	-1.163496	-5.965948	14.688848	-5.378687	-3.526977	14.245821	-7.738732	0.164322	10.988647	-3.780639	0.027590	14.925523	-7.364902	0.405929	11.136032	-1.941991	-1.473712	15.079335	-7.326770	-1.538290	11.560553	-0.774317	-4.464436
132	13.153982	-5.339809	-5.598736	13.608800	-7.542582	-1.673371	8.786800	-5.073327	-0.900615	15.228004	-8.036742	-3.074486	15.072906	-3.883938	-4.906584	15.043577	-7.308624	-0.978091	10.432652	0.179938	-9.252537	13.074441	-3.844070	-5.163499	11.488257	0.762803	-4.303397	14.054298	-8.906749	-1.123893	14.065813	-8.625487	-1.862087	10.583693	-1.830781	-5.241139	13.422337	-8.979726	-1.076891	15.105991	-8.526174	-1.405452	12.932504	-0.922466	-6.398416	14.799311	-5.231712	-4.229083	14.239775	-8.031174	0.141149	11.001527	-4.025292	0.078864	14.879444	-7.492595	-0.106668	11.093734	-1.955876	-2.322547	15.175074	-7.600612	-1.661401	11.526170	-0.843988	-4.819095
133	13.112556	-5.569281	-5.098613	13.421520	-7.775154	-1.624666	8.538877	-5.102986	-1.139464	15.103546	-8.167500	-2.863254	14.967304	-3.995665	-4.696991	14.951127	-7.608924	-1.074908	10.170915	-0.012236	-8.832689	12.879701	-4.080834	-5.198104	11.262156	0.492518	-4.517027	14.109965	-9.139984	-1.210208	14.137507	-8.917016	-1.929618	10.424198	-1.658788	-5.615427	13.081105	-9.222188	-0.792760	14.922150	-8.658340	-1.037717	12.954376	-0.789337	-6.597901	14.843859	-5.196560	-4.682704	14.150884	-8.318739	0.187285	10.950426	-4.247647	0.237654	14.745174	-7.629915	-0.520264	10.991342	-1.870321	-3.133260	15.197142	-7.872669	-1.692353	11.422755	-0.988865	-4.998755
134	13.019346	-5.887655	-4.328437	13.167916	-8.007357	-1.479224	8.268769	-5.175558	-1.209667	14.910802	-8.287729	-2.540423	14.799186	-4.161231	-4.259162	14.783082	-7.926986	-1.058382	9.865342	-0.235976	-8.296165	12.601227	-4.351122	-5.048080	10.981991	0.198717	-4.533773	14.092833	-9.348047	-1.219590	14.137527	-9.190985	-1.898006	10.191550	-1.618559	-5.707018	12.685582	-9.427480	-0.416284	14.663837	-8.787327	-0.576499	12.902941	-0.749207	-6.586152	14.821918	-5.285695	-4.860896	13.984837	-8.594724	0.304188	10.837798	-4.449280	0.491696	14.528226	-7.781748	-0.814007	10.833364	-1.730351	-3.845794	15.145595	-8.137275	-1.635605	11.255507	-1.199807	-5.009113
135	12.875563	-6.268357	-3.326866	12.864496	-8.224288	-1.234933	7.977487	-5.289731	-1.113434	14.655091	-8.393353	-2.104968	14.576131	-4.372381	-3.604853	14.546502	-8.242005	-0.935496	9.429445	-1.446247	-6.244065	12.265987	-4.637609	-4.716949	10.663684	-0.118324	-4.364536	14.005795	-9.537116	-1.146640	14.063404	-9.442864	-1.772377	9.887813	-1.722726	-5.524915	12.253592	-9.585623	0.039252	14.344460	-8.910146	-0.027324	12.773582	-0.784265	-6.387136	14.734447	-5.502929	-4.748159	13.750799	-8.847839	0.490974	10.664749	-4.630604	0.835436	14.237953	-7.945291	-0.972081	10.623414	-1.591333	-4.390380	15.023011	-8.386709	-1.497575	11.031016	-1.464180	-4.861076
136	12.683045	-6.671532	-2.157239	12.524368	-8.412357	-0.897327	7.667249	-5.436739	-0.861212	14.344649	-8.479227	-1.563035	14.307314	-4.625626	-2.754337	14.252243	-8.530508	-0.716964	9.126889	-2.169476	-4.897293	11.905997	-4.923362	-4.207756	10.324035	-0.454442	-4.030655	13.853839	-9.711947	-0.986923	13.914974	-9.667604	-1.559216	9.514801	-1.965630	-5.093149	11.806381	-9.683334	0.556630	13.982800	-9.024841	0.600963	12.565144	-0.876653	-6.023292	14.584547	-5.845897	-4.338176	13.459915	-9.062408	0.743147	10.434610	-4.790471	1.267914	13.888164	-8.111929	-0.984597	10.364175	-1.496473	-4.715176	14.834722	-8.610926	-1.285895	10.756804	-1.767756	-4.568865
137	12.445529	-7.045253	-0.904539	12.157335	-8.559888	-0.478988	7.343136	-5.602675	-0.468650	13.991252	-8.539350	-0.926882	14.003102	-4.922821	-1.741643	13.913677	-8.768518	-0.418569	8.828840	-2.892913	-3.500982	11.552933	-5.195864	-3.524747	9.981938	-0.803932	-3.557063	13.644011	-9.876728	-0.736331	13.695604	-9.859388	-1.266831	9.074777	-2.330529	-4.441062	11.368083	-9.704236	1.116602	13.603279	-9.131340	1.296561	12.281379	-1.011276	-5.513123	14.378600	-6.304041	-3.639417	13.124832	-9.219437	1.052403	10.156289	-4.925498	1.786844	13.496896	-8.268826	-0.849113	10.060519	-1.469306	-4.795702	14.588581	-8.797565	-1.009055	10.442647	-2.097356	-4.148535
